scope,uniprot_id,status,source,target
public_kcat_train,K7ZP76,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/K7ZP76.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/K7ZP76.pdb
public_kcat_train,K9N7B7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/K9N7B7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/K9N7B7.pdb
public_kcat_train,L0N455,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/L0N455.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/L0N455.pdb
public_kcat_train,L7P6C5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/L7P6C5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/L7P6C5.pdb
public_kcat_train,L7SV51,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/L7SV51.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/L7SV51.pdb
public_kcat_train,O00187,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/O00187.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O00187.pdb
public_kcat_train,O00748,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O00748.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O00748.pdb
public_kcat_train,O01592,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O01592.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O01592.pdb
public_kcat_train,O01739,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O01739.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O01739.pdb
public_kcat_train,O02611,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O02611.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O02611.pdb
public_kcat_train,O02854,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O02854.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O02854.pdb
public_kcat_train,O04385,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O04385.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O04385.pdb
public_kcat_train,O05268,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O05268.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O05268.pdb
public_kcat_train,O05783,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O05783.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O05783.pdb
public_kcat_train,O06961,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O06961.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O06961.pdb
public_kcat_train,O08336,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O08336.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O08336.pdb
public_kcat_train,O08355,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O08355.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O08355.pdb
public_kcat_train,O14295,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O14295.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O14295.pdb
public_kcat_train,O14684,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O14684.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O14684.pdb
public_kcat_train,O14920,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/O14920.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O14920.pdb
public_kcat_train,O15229,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/O15229.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O15229.pdb
public_kcat_train,O15294,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O15294.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O15294.pdb
public_kcat_train,O15305,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O15305.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O15305.pdb
public_kcat_train,O15382,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O15382.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O15382.pdb
public_kcat_train,O15648,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O15648.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O15648.pdb
public_kcat_train,O15826,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O15826.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O15826.pdb
public_kcat_train,O20250,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O20250.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O20250.pdb
public_kcat_train,O20252,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O20252.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O20252.pdb
public_kcat_train,O22141,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O22141.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O22141.pdb
public_kcat_train,O23254,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O23254.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O23254.pdb
public_kcat_train,O24496,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O24496.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O24496.pdb
public_kcat_train,O24578,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O24578.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O24578.pdb
public_kcat_train,O24766,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O24766.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O24766.pdb
public_kcat_train,O25046,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O25046.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25046.pdb
public_kcat_train,O25080,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O25080.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25080.pdb
public_kcat_train,O25176,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O25176.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25176.pdb
public_kcat_train,O25511,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O25511.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25511.pdb
public_kcat_train,O25528,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O25528.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25528.pdb
public_kcat_train,O25533,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O25533.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25533.pdb
public_kcat_train,O25613,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O25613.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25613.pdb
public_kcat_train,O25683,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O25683.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25683.pdb
public_kcat_train,O25711,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O25711.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O25711.pdb
public_kcat_train,O26253,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O26253.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O26253.pdb
public_kcat_train,O26708,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O26708.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O26708.pdb
public_kcat_train,O28341,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O28341.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O28341.pdb
public_kcat_train,O28558,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O28558.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O28558.pdb
public_kcat_train,O29057,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O29057.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O29057.pdb
public_kcat_train,O29610,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O29610.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O29610.pdb
public_kcat_train,O29904,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O29904.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O29904.pdb
public_kcat_train,O30298,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O30298.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O30298.pdb
public_kcat_train,O31156,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O31156.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O31156.pdb
public_kcat_train,O31529,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O31529.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O31529.pdb
public_kcat_train,O31612,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O31612.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O31612.pdb
public_kcat_train,O31616,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O31616.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O31616.pdb
public_kcat_train,O31678,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O31678.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O31678.pdb
public_kcat_train,O32085,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O32085.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O32085.pdb
public_kcat_train,O32129,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O32129.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O32129.pdb
public_kcat_train,O32141,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O32141.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O32141.pdb
public_kcat_train,O32765,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O32765.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O32765.pdb
public_kcat_train,O33289,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O33289.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O33289.pdb
public_kcat_train,O33472,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O33472.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O33472.pdb
public_kcat_train,O33830,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O33830.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O33830.pdb
public_kcat_train,O33832,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O33832.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O33832.pdb
public_kcat_train,O34002,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O34002.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O34002.pdb
public_kcat_train,O34425,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O34425.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O34425.pdb
public_kcat_train,O34453,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O34453.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O34453.pdb
public_kcat_train,O34508,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O34508.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O34508.pdb
public_kcat_train,O34667,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O34667.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O34667.pdb
public_kcat_train,O34714,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O34714.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O34714.pdb
public_kcat_train,O35543,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O35543.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O35543.pdb
public_kcat_train,O35826,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O35826.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O35826.pdb
public_kcat_train,O42713,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O42713.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O42713.pdb
public_kcat_train,O43001,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O43001.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O43001.pdb
public_kcat_train,O43175,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O43175.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O43175.pdb
public_kcat_train,O43488,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O43488.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O43488.pdb
public_kcat_train,O43916,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O43916.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O43916.pdb
public_kcat_train,O45679,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O45679.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O45679.pdb
public_kcat_train,O50490,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O50490.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O50490.pdb
public_kcat_train,O50657,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O50657.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O50657.pdb
public_kcat_train,O51363,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O51363.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O51363.pdb
public_kcat_train,O51933,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O51933.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O51933.pdb
public_kcat_train,O52310,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O52310.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O52310.pdb
public_kcat_train,O52575,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O52575.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O52575.pdb
public_kcat_train,O52582,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O52582.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O52582.pdb
public_kcat_train,O53512,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O53512.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O53512.pdb
public_kcat_train,O54288,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O54288.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O54288.pdb
public_kcat_train,O58308,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O58308.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O58308.pdb
public_kcat_train,O58389,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O58389.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O58389.pdb
public_kcat_train,O58403,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O58403.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O58403.pdb
public_kcat_train,O59650,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/O59650.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O59650.pdb
public_kcat_train,O59952,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/O59952.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/O59952.pdb
